name,tdp
Intel Core i5-430M @ 2.27GHz,35.0
Intel Core i5-430UM @ 1.20GHz,18.0
Intel Core i5-4310M @ 2.70GHz,37.0
Intel Core i5-4310U @ 2.00GHz,15.0
Intel Core i5-4330M @ 2.80GHz,37.0
Intel Core i5-4340M @ 2.90GHz,37.0
Intel Core i5-4350U @ 1.40GHz,15.0
Intel Core i5-4400E @ 2.70GHz,37.0
Intel Core i5-4402E @ 1.60GHz,25.0
Intel Core i5-4422E @ 1.80GHz,25.0
Intel Core i5-4430 @ 3.00GHz,84.0
Intel Core i5-4430S @ 2.70GHz,65.0
Intel Core i5-4440 @ 3.10GHz,84.0
Intel Core i5-4440S @ 2.80GHz,65.0
Intel Core i5-4460 @ 3.20GHz,84.0
Intel Core i5-4460S @ 2.90GHz,65.0
Intel Core i5-4460T @ 1.90GHz,35.0
Intel Core i5-4470 @ 3.30GHz,84.0
Intel Core i5-4470S @ 3.00GHz,65.0
Intel Core i5-450M @ 2.40GHz,35.0
Intel Core i5-4570 @ 3.20GHz,84.0
Intel Core i5-4570R @ 2.70GHz,65.0
Intel Core i5-4570S @ 2.90GHz,65.0
Intel Core i5-4570T @ 2.90GHz,35.0
Intel Core i5-4570TE @ 2.70GHz,35.0
Intel Core i5-4590 @ 3.30GHz,84.0
Intel Core i5-4590S @ 3.00GHz,65.0
Intel Core i5-4590T @ 2.00GHz,35.0
Intel Core i5-460M @ 2.53GHz,35.0
Intel Core i5-4670 @ 3.40GHz,84.0
Intel Core i5-4670K @ 3.40GHz,84.0
Intel Core i5-4670K CPT @ 3.40GHz,84.0
Intel Core i5-4670R @ 3.00GHz,65.0
Intel Core i5-4670S @ 3.10GHz,65.0
Intel Core i5-4670T @ 2.30GHz,45.0
Intel Core i5-4690 @ 3.50GHz,84.0
Intel Core i5-4690K @ 3.50GHz,88.0
Intel Core i5-4690S @ 3.20GHz,65.0
Intel Core i5-4690T @ 2.50GHz,45.0
Intel Core i5-470UM @ 1.33GHz,18.0
Intel Core i5-480M @ 2.67GHz,35.0
Intel Core i5-5200U @ 2.20GHz,15.0
Intel Core i5-520M @ 2.40GHz,35.0
Intel Core i5-520UM @ 1.07GHz,18.0
Intel Core i5-5250U @ 1.60GHz,15.0
Intel Core i5-5257U @ 2.70GHz,23.0
Intel Core i5-5287U @ 2.90GHz,28.0
Intel Core i5-5300U @ 2.30GHz,15.0
Intel Core i5-5350U @ 1.80GHz,15.0
Intel Core i5-540M @ 2.53GHz,35.0
Intel Core i5-540UM @ 1.20GHz,18.0
Intel Core i5-5575R @ 2.80GHz,65.0
Intel Core i5-560M @ 2.67GHz,35.0
Intel Core i5-560UM @ 1.33GHz,18.0
Intel Core i5-5675C @ 3.10GHz,65.0
Intel Core i5-5675R @ 3.10GHz,65.0
Intel Core i5-580M @ 2.67GHz,35.0
Intel Core i5-6198DU @ 2.30GHz,15.0
Intel Core i5-6200U @ 2.30GHz,15.0
Intel Core i5-6260U @ 1.80GHz,15.0
Intel Core i5-6267U @ 2.90GHz,28.0
Intel Core i5-6287U @ 3.10GHz,28.0
Intel Core i5-6300HQ @ 2.30GHz,45.0
Intel Core i5-6300U @ 2.40GHz,15.0
Intel Core i5-6350HQ @ 2.30GHz,45.0
Intel Core i5-6360U @ 2.00GHz,15.0
Intel Core i5-6400 @ 2.70GHz,65.0
Intel Core i5-6400T @ 2.20GHz,35.0
Intel Core i5-6402P @ 2.80GHz,65.0
Intel Core i5-6440EQ @ 2.70GHz,45.0
Intel Core i5-6440HQ @ 2.60GHz,45.0
Intel Core i5-6442EQ @ 1.90GHz,25.0
Intel Core i5-650 @ 3.20GHz,73.0
Intel Core i5-6500 @ 3.20GHz,65.0
Intel Core i5-6500T @ 2.50GHz,35.0
Intel Core i5-6500TE @ 2.30GHz,35.0
Intel Core i5-655K @ 3.20GHz,73.0
Intel Core i5-660 @ 3.33GHz,73.0
Intel Core i5-6600 @ 3.30GHz,65.0
Intel Core i5-6600K @ 3.50GHz,91.0
Intel Core i5-6600T @ 2.70GHz,35.0
Intel Core i5-661 @ 3.33GHz,87.0
Intel Core i5-670 @ 3.47GHz,73.0
Intel Core i5-680 @ 3.60GHz,73.0
Intel Core i5-7200U @ 2.50GHz,15.0
Intel Core i5-7260U @ 2.20GHz,15.0
Intel Core i5-7267U @ 3.10GHz,28.0
Intel Core i5-7287U @ 3.30GHz,28.0
Intel Core i5-7300HQ @ 2.50GHz,45.0
Intel Core i5-7300U @ 2.60GHz,15.0
Intel Core i5-7360U @ 2.30GHz,15.0
Intel Core i5-7400 @ 3.00GHz,65.0
Intel Core i5-7400T @ 2.40GHz,35.0
Intel Core i5-7440EQ @ 2.90GHz,45.0
Intel Core i5-7440HQ @ 2.80GHz,45.0
Intel Core i5-7442EQ @ 2.10GHz,25.0
Intel Core i5-750 @ 2.67GHz,95.0
Intel Core i5-7500 @ 3.40GHz,65.0
Intel Core i5-7500T @ 2.70GHz,35.0
Intel Core i5-760 @ 2.80GHz,95.0
Intel Core i5-7600 @ 3.50GHz,65.0
Intel Core i5-7600K @ 3.80GHz,91.0
Intel Core i5-7600T @ 2.80GHz,35.0
Intel Core i5-760S @ 2.53GHz,0.0
Intel Core i5-7640X @ 4.00GHz,112.0
Intel Core i5-7Y54 @ 1.20GHz,4.5
Intel Core i5-7Y57 @ 1.20GHz,4.5
Intel Core i5-8200Y @ 1.30GHz,5.0
Intel Core i5-8210Y @ 1.60GHz,7.0
Intel Core i5-8250U @ 1.60GHz,15.0
Intel Core i5-8257U @ 1.40GHz,15.0
Intel Core i5-8259U @ 2.30GHz,28.0
Intel Core i5-8260U @ 1.60GHz,15.0
Intel Core i5-8265U @ 1.60GHz,15.0
Intel Core i5-8265UC @ 1.60GHz,0.0
Intel Core i5-8269U @ 2.60GHz,28.0
Intel Core i5-8279U @ 2.40GHz,28.0
Intel Core i5-8300H @ 2.30GHz,45.0
Intel Core i5-8305G @ 2.80GHz,65.0
Intel Core i5-8350U @ 1.70GHz,15.0
Intel Core i5-8365U @ 1.60GHz,15.0
Intel Core i5-8365UE @ 1.60GHz,15.0
Intel Core i5-8400 @ 2.80GHz,65.0
Intel Core i5-8400H @ 2.50GHz,45.0
Intel Core i5-8400T @ 1.70GHz,35.0
Intel Core i5-8500 @ 3.00GHz,65.0
Intel Core i5-8500B @ 3.00GHz,65.0
Intel Core i5-8500T @ 2.10GHz,35.0
Intel Core i5-8600 @ 3.10GHz,65.0
Intel Core i5-8600K @ 3.60GHz,95.0
Intel Core i5-8600T @ 2.30GHz,35.0
Intel Core i5-9300H @ 2.40GHz,45.0
Intel Core i5-9300HF @ 2.40GHz,45.0
Intel Core i5-9400 @ 2.90GHz,65.0
Intel Core i5-9400F @ 2.90GHz,65.0
Intel Core i5-9400H @ 2.50GHz,45.0
Intel Core i5-9400T @ 1.80GHz,35.0
Intel Core i5-9500 @ 3.00GHz,65.0
Intel Core i5-9500F @ 3.00GHz,65.0
Intel Core i5-9500T @ 2.20GHz,35.0
Intel Core i5-9500TE @ 2.20GHz,35.0
Intel Core i5-9600 @ 3.10GHz,65.0
Intel Core i5-9600K @ 3.70GHz,95.0
Intel Core i5-9600KF @ 3.70GHz,95.0
Intel Core i5-9600T @ 2.30GHz,35.0
Intel Core i5-L16G7 @ 1.40GHz,7.0
Intel Core i7-10510U @ 1.80GHz,15.0
Intel Core i7-10510Y @ 1.20GHz,7.0
Intel Core i7-1060NG7 @ 1.20GHz,10.0
Intel Core i7-10610U @ 1.80GHz,15.0
Intel Core i7-1065G7 @ 1.30GHz,15.0
Intel Core i7-1068NG7 @ 2.30GHz,28.0
Intel Core i7-10700 @ 2.90GHz,65.0
Intel Core i7-10700E @ 2.90GHz,65.0
Intel Core i7-10700F @ 2.90GHz,65.0
Intel Core i7-10700K @ 3.80GHz,125.0
Intel Core i7-10700KF @ 3.80GHz,125.0
Intel Core i7-10700T @ 2.00GHz,35.0
Intel Core i7-10700TE @ 2.00GHz,35.0
Intel Core i7-10710U @ 1.10GHz,15.0
Intel Core i7-10750H @ 2.60GHz,45.0
Intel Core i7-10810U @ 1.10GHz,15.0
Intel Core i7-10850H @ 2.70GHz,45.0
Intel Core i7-10870H @ 2.20GHz,45.0
Intel Core i7-10875H @ 2.30GHz,45.0
Intel Core i7-11370H @ 3.30GHz,35.0
Intel Core i7-11375H @ 3.30GHz,35.0
Intel Core i7-11390H @ 3.40GHz,35.0
Intel Core i7-11600H @ 2.90GHz,45.0
Intel Core i7-1160G7 @ 1.20GHz,0.0
Intel Core i7-1165G7 @ 2.80GHz,15.0
Intel Core i7-11700 @ 2.50GHz,95.0
Intel Core i7-11700B @ 3.20GHz,65.0
Intel Core i7-11700F @ 2.50GHz,65.0
Intel Core i7-11700K @ 3.60GHz,125.0
Intel Core i7-11700KF @ 3.60GHz,125.0
Intel Core i7-11700T @ 1.40GHz,35.0
Intel Core i7-11800H @ 2.30GHz,45.0
Intel Core i7-1180G7 @ 1.30GHz,15.0
Intel Core i7-11850H @ 2.50GHz,45.0
Intel Core i7-11850HE @ 2.60GHz,35.0
Intel Core i7-1185G7 @ 3.00GHz,15.0
Intel Core i7-1185G7E @ 2.80GHz,15.0
Intel Core i7-1185GRE @ 2.80GHz,15.0
Intel Core i7-1195G7 @ 2.90GHz,28.0
Intel Core i7-1250U,9.0
Intel Core i7-1255U,15.0
Intel Core i7-1260P,28.0
Intel Core i7-1260U,9.0
Intel Core i7-12650H,45.0
Intel Core i7-1265U,15.0
Intel Core i7-1265UE,28.0
Intel Core i7-12700,65.0
Intel Core i7-12700E,65.0
Intel Core i7-12700F,65.0
Intel Core i7-12700H,45.0
Intel Core i7-12700K,190.0
Intel Core i7-12700KF,190.0
Intel Core i7-12700T,35.0
Intel Core i7-12700TE,35.0
Intel Core i7-1270P,28.0
Intel Core i7-12800H,45.0
Intel Core i7-12800HX,55.0
Intel Core i7-1280P,28.0
Intel Core i7-12850HX,55.0
Intel Core i7-13700,65.0
Intel Core i7-13700K,125.0
Intel Core i7-13700KF,125.0
Intel Core i7-2600 @ 3.40GHz,95.0
Intel Core i7-2600K @ 3.40GHz,95.0
Intel Core i7-2600S @ 2.80GHz,65.0
Intel Core i7-2610UE @ 1.50GHz,17.0
Intel Core i7-2617M @ 1.50GHz,17.0
Intel Core i7-2620M @ 2.70GHz,35.0
Intel Core i7-2630QM @ 2.00GHz,45.0
Intel Core i7-2630UM @ 1.60GHz,0.0
Intel Core i7-2635QM @ 2.00GHz,45.0
Intel Core i7-2637M @ 1.70GHz,17.0
Intel Core i7-2640M @ 2.80GHz,35.0
Intel Core i7-2655LE @ 2.20GHz,25.0
Intel Core i7-2670QM @ 2.20GHz,45.0
Intel Core i7-2675QM @ 2.20GHz,45.0
Intel Core i7-2677M @ 1.80GHz,17.0
Intel Core i7-2700K @ 3.50GHz,95.0
Intel Core i7-2710QE @ 2.10GHz,45.0
Intel Core i7-2715QE @ 2.10GHz,45.0
Intel Core i7-2720QM @ 2.20GHz,45.0
Intel Core i7-2760QM @ 2.40GHz,45.0
Intel Core i7-2820QM @ 2.30GHz,45.0
Intel Core i7-2840QM @ 2.40GHz,0.0
Intel Core i7-2860QM @ 2.50GHz,45.0
Intel Core i7-2920XM @ 2.50GHz,55.0
Intel Core i7-2960XM @ 2.70GHz,55.0
Intel Core i7-3517U @ 1.90GHz,17.0
Intel Core i7-3517UE @ 1.70GHz,17.0
Intel Core i7-3520M @ 2.90GHz,35.0
Intel Core i7-3537U @ 2.00GHz,17.0
Intel Core i7-3540M @ 3.00GHz,35.0
Intel Core i7-3555LE @ 2.50GHz,25.0
Intel Core i7-3610QE @ 2.30GHz,45.0
Intel Core i7-3610QM @ 2.30GHz,45.0
Intel Core i7-3612QE @ 2.10GHz,35.0
Intel Core i7-3612QM @ 2.10GHz,35.0
Intel Core i7-3615QE @ 2.30GHz,45.0
Intel Core i7-3615QM @ 2.30GHz,45.0
Intel Core i7-3630QM @ 2.40GHz,45.0
Intel Core i7-3632QM @ 2.20GHz,35.0
Intel Core i7-3635QM @ 2.40GHz,45.0
Intel Core i7-3667U @ 2.00GHz,17.0
Intel Core i7-3687U @ 2.10GHz,17.0
Intel Core i7-3689Y @ 1.50GHz,13.0
Intel Core i7-3720QM @ 2.60GHz,45.0
Intel Core i7-3740QM @ 2.70GHz,45.0
Intel Core i7-3770 @ 3.40GHz,77.0
Intel Core i7-3770K @ 3.50GHz,77.0
Intel Core i7-3770S @ 3.10GHz,65.0
Intel Core i7-3770T @ 2.50GHz,45.0
Intel Core i7-3820 @ 3.60GHz,130.0
Intel Core i7-3820QM @ 2.70GHz,45.0
Intel Core i7-3840QM @ 2.80GHz,45.0
Intel Core i7-3920XM @ 2.90GHz,55.0
Intel Core i7-3930K @ 3.20GHz,130.0
Intel Core i7-3940XM @ 3.00GHz,55.0
Intel Core i7-3960X @ 3.30GHz,130.0
Intel Core i7-3970X @ 3.50GHz,150.0
Intel Core i7-4500U @ 1.80GHz,15.0
Intel Core i7-4510U @ 2.00GHz,15.0
Intel Core i7-4550U @ 1.50GHz,15.0
Intel Core i7-4558U @ 2.80GHz,28.0
Intel Core i7-4560U @ 1.60GHz,0.0
Intel Core i7-4578U @ 3.00GHz,28.0
Intel Core i7-4600M @ 2.90GHz,37.0
Intel Core i7-4600U @ 2.10GHz,15.0
Intel Core i7-4610M @ 3.00GHz,37.0
Intel Core i7-4610Y @ 1.70GHz,11.5
Intel Core i7-4650U @ 1.70GHz,15.0
Intel Core i7-4700EQ @ 2.40GHz,47.0
Intel Core i7-4700HQ @ 2.40GHz,47.0
Intel Core i7-4700MQ @ 2.40GHz,47.0
Intel Core i7-4702HQ @ 2.20GHz,37.0
Intel Core i7-4702MQ @ 2.20GHz,37.0
Intel Core i7-4710HQ @ 2.50GHz,47.0
Intel Core i7-4710MQ @ 2.50GHz,47.0
Intel Core i7-4712HQ @ 2.30GHz,37.0
Intel Core i7-4712MQ @ 2.30GHz,37.0
Intel Core i7-4720HQ @ 2.60GHz,47.0
Intel Core i7-4722HQ @ 2.40GHz,37.0
Intel Core i7-4750HQ @ 2.00GHz,47.0
Intel Core i7-4760HQ @ 2.10GHz,47.0
Intel Core i7-4765T @ 2.00GHz,35.0
Intel Core i7-4770 @ 3.40GHz,84.0
Intel Core i7-4770HQ @ 2.20GHz,47.0
Intel Core i7-4770K @ 3.50GHz,84.0
Intel Core i7-4770R @ 3.20GHz,65.0
Intel Core i7-4770S @ 3.10GHz,65.0
Intel Core i7-4770T @ 2.50GHz,45.0
Intel Core i7-4770TE @ 2.30GHz,45.0
Intel Core i7-4771 @ 3.50GHz,84.0
Intel Core i7-4785T @ 2.20GHz,35.0
Intel Core i7-4790 @ 3.60GHz,84.0
Intel Core i7-4790K @ 4.00GHz,88.0
Intel Core i7-4790S @ 3.20GHz,65.0
Intel Core i7-4790T @ 2.70GHz,45.0
Intel Core i7-4800MQ @ 2.70GHz,47.0
Intel Core i7-4810MQ @ 2.80GHz,47.0
Intel Core i7-4820K @ 3.70GHz,130.0
Intel Core i7-4850HQ @ 2.30GHz,47.0
Intel Core i7-4860EQ @ 1.80GHz,47.0
Intel Core i7-4860HQ @ 2.40GHz,47.0
Intel Core i7-4870HQ @ 2.50GHz,47.0
Intel Core i7-4900MQ @ 2.80GHz,47.0
Intel Core i7-4910MQ @ 2.90GHz,47.0
Intel Core i7-4930K @ 3.40GHz,130.0
Intel Core i7-4930MX @ 3.00GHz,57.0
Intel Core i7-4940MX @ 3.10GHz,57.0
Intel Core i7-4960HQ @ 2.60GHz,47.0
Intel Core i7-4960X @ 3.60GHz,130.0
Intel Core i7-4980HQ @ 2.80GHz,47.0
Intel Core i7-5500U @ 2.40GHz,15.0
Intel Core i7-5550U @ 2.00GHz,15.0
Intel Core i7-5557U @ 3.10GHz,28.0
Intel Core i7-5600U @ 2.60GHz,15.0
Intel Core i7-5650U @ 2.20GHz,15.0
Intel Core i7-5675C @ 3.10GHz,65.0
Intel Core i7-5700EQ @ 2.60GHz,47.0
Intel Core i7-5700HQ @ 2.70GHz,47.0
Intel Core i7-5775C @ 3.30GHz,65.0
Intel Core i7-5775R @ 3.30GHz,65.0
Intel Core i7-5820K @ 3.30GHz,140.0
Intel Core i7-5850EQ @ 2.70GHz,47.0
Intel Core i7-5850HQ @ 2.70GHz,47.0
Intel Core i7-5930K @ 3.50GHz,140.0
Intel Core i7-5950HQ @ 2.90GHz,47.0
Intel Core i7-5960X @ 3.00GHz,140.0
Intel Core i7-610E @ 2.53GHz,35.0
Intel Core i7-620LM @ 2.00GHz,25.0
Intel Core i7-620M @ 2.67GHz,35.0
Intel Core i7-620UM @ 1.07GHz,18.0
Intel Core i7-640LM @ 2.13GHz,25.0
Intel Core i7-640M @ 2.80GHz,35.0
Intel Core i7-640UM @ 1.20GHz,18.0
Intel Core i7-6498DU @ 2.50GHz,15.0
Intel Core i7-6500U @ 2.50GHz,15.0
Intel Core i7-6560U @ 2.20GHz,15.0
Intel Core i7-6567U @ 3.30GHz,28.0
Intel Core i7-6600U @ 2.60GHz,15.0
Intel Core i7-660UM @ 1.33GHz,18.0
Intel Core i7-6650U @ 2.20GHz,15.0
Intel Core i7-6660U @ 2.40GHz,15.0
Intel Core i7-6700 @ 3.40GHz,65.0
Intel Core i7-6700HQ @ 2.60GHz,45.0
Intel Core i7-6700K @ 4.00GHz,95.0
Intel Core i7-6700T @ 2.80GHz,35.0
Intel Core i7-6700TE @ 2.40GHz,35.0
Intel Core i7-6770HQ @ 2.60GHz,45.0
Intel Core i7-6800K @ 3.40GHz,140.0
Intel Core i7-680UM @ 1.47GHz,18.0
Intel Core i7-6820EQ @ 2.80GHz,45.0
Intel Core i7-6820HK @ 2.70GHz,45.0
Intel Core i7-6820HQ @ 2.70GHz,45.0
Intel Core i7-6822EQ @ 2.00GHz,25.0
Intel Core i7-6850K @ 3.60GHz,140.0
Intel Core i7-6900K @ 3.20GHz,140.0
Intel Core i7-6920HQ @ 2.90GHz,45.0
Intel Core i7-6950X @ 3.00GHz,140.0
Intel Core i7-720QM @ 1.60GHz,45.0
Intel Core i7-740QM @ 1.73GHz,45.0
Intel Core i7-7500U @ 2.70GHz,15.0
Intel Core i7-7560U @ 2.40GHz,15.0
Intel Core i7-7567U @ 3.50GHz,28.0
Intel Core i7-7600U @ 2.80GHz,15.0
Intel Core i7-7660U @ 2.50GHz,15.0
Intel Core i7-7700 @ 3.60GHz,65.0
Intel Core i7-7700HQ @ 2.80GHz,45.0
Intel Core i7-7700K @ 4.20GHz,95.0
Intel Core i7-7700T @ 2.90GHz,35.0
Intel Core i7-7740X @ 4.30GHz,112.0
Intel Core i7-7800X @ 3.50GHz,140.0
Intel Core i7-7820EQ @ 3.00GHz,45.0
Intel Core i7-7820HK @ 2.90GHz,45.0
Intel Core i7-7820HQ @ 2.90GHz,45.0
Intel Core i7-7820X @ 3.60GHz,140.0
Intel Core i7-7900X @ 3.30GHz,140.0
Intel Core i7-7920HQ @ 3.10GHz,45.0
Intel Core i7-7Y75 @ 1.30GHz,4.5
Intel Core i7-8086K @ 4.00GHz,95.0
Intel Core i7-820QM @ 1.73GHz,45.0
Intel Core i7-840QM @ 1.87GHz,45.0
Intel Core i7-8500Y @ 1.50GHz,5.0
Intel Core i7-8550U @ 1.80GHz,15.0
Intel Core i7-8557U @ 1.70GHz,15.0
Intel Core i7-8559U @ 2.70GHz,28.0
Intel Core i7-8565U @ 1.80GHz,15.0
Intel Core i7-8565UC @ 1.80GHz,15.0
Intel Core i7-8569U @ 2.80GHz,28.0
Intel Core i7-860 @ 2.80GHz,95.0
Intel Core i7-860S @ 2.53GHz,82.0
Intel Core i7-8650U @ 1.90GHz,15.0
Intel Core i7-8665U @ 1.90GHz,15.0
Intel Core i7-8665UE @ 1.70GHz,15.0
Intel Core i7-870 @ 2.93GHz,95.0
Intel Core i7-8700 @ 3.20GHz,65.0
Intel Core i7-8700B @ 3.20GHz,65.0
Intel Core i7-8700K @ 3.70GHz,95.0
Intel Core i7-8700T @ 2.40GHz,35.0
Intel Core i7-8705G @ 3.10GHz,65.0
Intel Core i7-8706G @ 3.10GHz,65.0
Intel Core i7-8709G @ 3.10GHz,100.0
Intel Core i7-870S @ 2.67GHz,82.0
Intel Core i7-8750H @ 2.20GHz,45.0
Intel Core i7-875K @ 2.93GHz,95.0
Intel Core i7-880 @ 3.07GHz,95.0
Intel Core i7-8809G @ 3.10GHz,100.0
Intel Core i7-8850H @ 2.60GHz,45.0
Intel Core i7-920 @ 2.67GHz,130.0
Intel Core i7-920XM @ 2.00GHz,55.0
Intel Core i7-930 @ 2.80GHz,130.0
Intel Core i7-940 @ 2.93GHz,130.0
Intel Core i7-940XM @ 2.13GHz,55.0
Intel Core i7-950 @ 3.07GHz,130.0
Intel Core i7-960 @ 3.20GHz,130.0
Intel Core i7-965 @ 3.20GHz,130.0
Intel Core i7-970 @ 3.20GHz,130.0
Intel Core i7-9700 @ 3.00GHz,65.0
Intel Core i7-9700E @ 2.60GHz,65.0
Intel Core i7-9700F @ 3.00GHz,65.0
Intel Core i7-9700K @ 3.60GHz,95.0
Intel Core i7-9700KF @ 3.60GHz,95.0
Intel Core i7-9700T @ 2.00GHz,35.0
Intel Core i7-9700TE @ 1.80GHz,35.0
Intel Core i7-975 @ 3.33GHz,130.0
Intel Core i7-9750H @ 2.60GHz,45.0
Intel Core i7-9750HF @ 2.60GHz,45.0
Intel Core i7-980 @ 3.33GHz,130.0
Intel Core i7-9800X @ 3.80GHz,165.0
Intel Core i7-980X @ 3.33GHz,130.0
Intel Core i7-985 @ 3.47GHz,0.0
Intel Core i7-9850H @ 2.60GHz,45.0
Intel Core i7-9850HL @ 1.90GHz,25.0
Intel Core i7-990X @ 3.47GHz,130.0
Intel Core i7-995X @ 3.60GHz,0.0
Intel Core i9-10850K @ 3.60GHz,125.0
Intel Core i9-10880H @ 2.30GHz,45.0
Intel Core i9-10885H @ 2.40GHz,45.0
Intel Core i9-10900 @ 2.80GHz,65.0
Intel Core i9-10900E @ 2.80GHz,65.0
Intel Core i9-10900F @ 2.80GHz,65.0
Intel Core i9-10900K @ 3.70GHz,125.0
Intel Core i9-10900KF @ 3.70GHz,125.0
Intel Core i9-10900T @ 1.90GHz,35.0
Intel Core i9-10900TE @ 1.80GHz,35.0
Intel Core i9-10900X @ 3.70GHz,165.0
Intel Core i9-10910 @ 3.60GHz,125.0
Intel Core i9-10920X @ 3.50GHz,165.0
Intel Core i9-10940X @ 3.30GHz,165.0
Intel Core i9-10980HK @ 2.40GHz,45.0
Intel Core i9-10980XE @ 3.00GHz,165.0
Intel Core i9-11900 @ 2.50GHz,65.0
Intel Core i9-11900F @ 2.50GHz,65.0
Intel Core i9-11900H @ 2.50GHz,45.0
Intel Core i9-11900K @ 3.50GHz,125.0
Intel Core i9-11900KB @ 3.30GHz,65.0
Intel Core i9-11900KF @ 3.50GHz,125.0
Intel Core i9-11900T @ 1.50GHz,35.0
Intel Core i9-11950H @ 2.60GHz,45.0
Intel Core i9-11980HK @ 2.60GHz,45.0
Intel Core i9-12900,65.0
Intel Core i9-12900E,65.0
Intel Core i9-12900F,65.0
Intel Core i9-12900H,45.0
Intel Core i9-12900HK,45.0
Intel Core i9-12900HX,55.0
Intel Core i9-12900K,241.0
Intel Core i9-12900KF,241.0
Intel Core i9-12900KS,150.0
Intel Core i9-12900T,35.0
Intel Core i9-12950HX,55.0
Intel Core i9-13900K,125.0
Intel Core i9-13900KF,125.0
Intel Core i9-7900X @ 3.30GHz,140.0
Intel Core i9-7920X @ 2.90GHz,140.0
Intel Core i9-7940X @ 3.10GHz,165.0
Intel Core i9-7960X @ 2.80GHz,165.0
Intel Core i9-7980XE @ 2.60GHz,165.0
Intel Core i9-8950HK @ 2.90GHz,45.0
Intel Core i9-9820X @ 3.30GHz,165.0
Intel Core i9-9880H @ 2.30GHz,45.0
Intel Core i9-9900 @ 3.10GHz,65.0
Intel Core i9-9900K @ 3.60GHz,95.0
Intel Core i9-9900KF @ 3.60GHz,95.0
Intel Core i9-9900KS @ 4.00GHz,127.0
Intel Core i9-9900T @ 2.10GHz,35.0
Intel Core i9-9900X @ 3.50GHz,165.0
Intel Core i9-9920X @ 3.50GHz,165.0
Intel Core i9-9940X @ 3.30GHz,165.0
Intel Core i9-9960X @ 3.10GHz,165.0
Intel Core i9-9980HK @ 2.40GHz,45.0
Intel Core i9-9980XE @ 3.00GHz,165.0
Intel Core i9-9990XE @ 4.00GHz,255.0
Intel Core M-5Y10 @ 0.80GHz,4.5
Intel Core M-5Y10a @ 0.80GHz,4.5
Intel Core M-5Y10c @ 0.80GHz,4.5
Intel Core M-5Y31 @ 0.90GHz,4.5
Intel Core M-5Y51 @ 1.10GHz,4.5
Intel Core M-5Y70 @ 1.10GHz,4.5
Intel Core M-5Y71 @ 1.20GHz,4.5
Intel Core m3-6Y30 @ 0.90GHz,4.5
Intel Core m3-7Y30 @ 1.00GHz,4.5
Intel Core m3-7Y32 @ 1.10GHz,4.5
Intel Core m3-8100Y @ 1.10GHz,5.0
Intel Core m5-6Y54 @ 1.10GHz,7.0
Intel Core m5-6Y57 @ 1.10GHz,7.0
Intel Core m5-7Y54 @ 1.20GHz,0.0
Intel Core m7-6Y75 @ 1.20GHz,7.0
Intel Core Solo T1300 @ 1.66GHz,27.0
Intel Core Solo T1350 @ 1.86GHz,31.0
Intel Core Solo T1400 @ 1.83GHz,27.0
Intel Core Solo U1300 @ 1.06GHz,6.0
Intel Core Solo U1400 @ 1.20GHz,5.5
Intel Core Solo U1500 @ 1.33GHz,5.5
Intel Core2 Duo E4300 @ 1.80GHz,65.0
Intel Core2 Duo E4400 @ 2.00GHz,65.0
Intel Core2 Duo E4500 @ 2.20GHz,65.0
Intel Core2 Duo E4600 @ 2.40GHz,65.0
Intel Core2 Duo E4700 @ 2.60GHz,65.0
Intel Core2 Duo E6300 @ 1.86GHz,65.0
Intel Core2 Duo E6320 @ 1.86GHz,65.0
Intel Core2 Duo E6400 @ 2.13GHz,65.0
Intel Core2 Duo E6420 @ 2.13GHz,65.0
Intel Core2 Duo E6540 @ 2.33GHz,65.0
Intel Core2 Duo E6550 @ 2.33GHz,65.0
Intel Core2 Duo E6600 @ 2.40GHz,65.0
Intel Core2 Duo E6700 @ 2.66GHz,65.0
Intel Core2 Duo E6750 @ 2.66GHz,65.0
Intel Core2 Duo E6850 @ 3.00GHz,65.0
Intel Core2 Duo E7200 @ 2.53GHz,65.0
Intel Core2 Duo E7300 @ 2.66GHz,65.0
Intel Core2 Duo E7400 @ 2.80GHz,65.0
Intel Core2 Duo E7500 @ 2.93GHz,65.0
Intel Core2 Duo E7600 @ 3.06GHz,65.0
Intel Core2 Duo E8135 @ 2.40GHz,0.0
Intel Core2 Duo E8135 @ 2.66GHz,0.0
Intel Core2 Duo E8200 @ 2.66GHz,65.0
Intel Core2 Duo E8235 @ 2.80GHz,0.0
Intel Core2 Duo E8290 @ 2.83GHz,65.0
Intel Core2 Duo E8300 @ 2.83GHz,65.0
Intel Core2 Duo E8335 @ 2.66GHz,0.0
Intel Core2 Duo E8335 @ 2.93GHz,0.0
Intel Core2 Duo E8400 @ 3.00GHz,65.0
Intel Core2 Duo E8435 @ 3.06GHz,0.0
Intel Core2 Duo E8500 @ 3.16GHz,65.0
Intel Core2 Duo E8600 @ 3.33GHz,65.0
Intel Core2 Duo L7100 @ 1.20GHz,0.0
Intel Core2 Duo L7300 @ 1.40GHz,17.0
Intel Core2 Duo L7400 @ 1.50GHz,17.0
Intel Core2 Duo L7500 @ 1.60GHz,17.0
Intel Core2 Duo L7700 @ 1.80GHz,17.0
Intel Core2 Duo L7800 @ 2.00GHz,0.0
Intel Core2 Duo L9300 @ 1.60GHz,17.0
